z,stage,nsim,params
-0.978283532219302,1,1,26
-0.9880372693816963,2,1,26
-0.14848657023580694,3,1,26
-0.38936012840259604,4,1,26
-0.23958847650295573,5,1,26
-0.23189456401095873,1,2,26
0.4735159313692319,2,2,26
0.28419059072117253,3,2,26
0.5911894245847383,4,2,26
0.5047224743518247,5,2,26
-0.8071268964201008,1,3,26
0.09933356610881934,2,3,26
0.0942718248000255,3,3,26
-0.16126284625141055,4,3,26
-0.14032927440128085,5,3,26
-0.7488580326434912,1,4,26
-0.5071136436167264,2,4,26
0.8572342074205288,3,4,26
0.9717254029741033,4,4,26
0.11948935532419014,5,4,26
0.8214178750779988,1,5,26
0.09562607151096328,2,5,26
0.2939784640129698,3,5,26
0.3982502462106505,4,5,26
0.2389138710051781,5,5,26
0.0567886269865615,1,6,26
-0.38431282140229955,2,6,26
-1.0485598390051691,3,6,26
-0.5718892724169362,4,6,26
-0.07796169124126343,5,6,26
-1.2612294284356655,1,7,26
-0.26577670572921813,2,7,26
0.18611520961704942,3,7,26
-0.9463364839862096,4,7,26
-1.0839054010730984,5,7,26
0.3397860335009528,1,8,26
0.4095880655067595,2,8,26
0.3468887068357669,3,8,26
0.42768496514912,4,8,26
-0.1671871668993867,5,8,26
2.0611967065240955,1,9,26
0.679444922745973,2,9,26
2.1554004585573963,3,9,26
2.328485687986148,4,9,26
1.8249502232501693,5,9,26
-1.9216147779420854,1,10,26
-1.2210102763053279,2,10,26
-0.3825406881253553,3,10,26
-0.6377599302503446,4,10,26
-0.0456509620900476,5,10,26
0.8319623826763856,1,11,26
0.5729419435266425,2,11,26
0.1866640902974855,3,11,26
0.32630119033085153,4,11,26
-0.466311208190786,5,11,26
-1.4049954789154282,1,12,26
-0.6602076340017831,2,12,26
-1.1463432180581337,3,12,26
-1.452741811329796,4,12,26
-0.7544915523010753,5,12,26
-0.1352381664828197,1,13,26
1.2977083033934023,2,13,26
0.057412479916770905,3,13,26
-0.5080430556303962,4,13,26
0.3443416732063614,5,13,26
-0.26180264039415985,1,14,26
-0.19876187064006803,2,14,26
0.2938904984993015,3,14,26
1.3736188343027653,4,14,26
0.4168917895617631,5,14,26
-0.4053991250281915,1,15,26
-1.3535180534971945,2,15,26
-1.1759042408310862,3,15,26
-0.7099599196942841,4,15,26
-0.08246562649969484,5,15,26
1.389031710310743,1,16,26
-0.3316673385857981,2,16,26
-0.057663579762365295,3,16,26
-0.1717263108210526,4,16,26
-0.7227382193850528,5,16,26
0.7183214617464172,1,17,26
0.23728891534282565,2,17,26
-0.09732072794973361,3,17,26
-0.6338391859100218,4,17,26
-0.42789759235361957,5,17,26
-0.548199306277142,1,18,26
-0.6682625374978927,2,18,26
-0.37763127586486833,3,18,26
-0.29799404406505753,4,18,26
-0.16391494211653582,5,18,26
1.1274104791440862,1,19,26
-0.03417596964704536,2,19,26
0.11602933539450998,3,19,26
0.9229314577971439,4,19,26
0.629172357281254,5,19,26
1.1858691026298893,1,20,26
0.9282215936888427,2,20,26
0.2938201181252771,3,20,26
0.5106067464826108,4,20,26
0.41951720022104033,5,20,26
0.19863864521613767,1,21,26
0.6365011656681226,2,21,26
0.13228826277923478,3,21,26
-0.4045129925892353,4,21,26
-0.13139966579307122,5,21,26
0.753125214068396,1,22,26
1.6143986021175538,2,22,26
0.41177476454315615,3,22,26
0.9346961863706507,4,22,26
1.357617587146686,5,22,26
-0.09529528320224168,1,23,26
0.7732294326877764,2,23,26
0.7525252032546919,3,23,26
0.4744045486840843,4,23,26
0.2940772035295571,5,23,26
0.8954576504451699,1,24,26
1.5263000251670746,2,24,26
1.5250703177772995,3,24,26
1.917654491160506,4,24,26
2.3934748624309545,5,24,26
-0.01802696418590296,1,25,26
-0.23203609587069512,2,25,26
-0.2891114114165846,3,25,26
-0.5576350558969466,4,25,26
0.464571539524947,5,25,26
0.9267937923711645,1,26,26
0.3338606093155775,2,26,26
-0.061459371539243454,3,26,26
0.1649925062479063,4,26,26
0.31397496579544504,5,26,26
-1.13754383814813,1,27,26
-1.8835858739129672,2,27,26
-1.8051343004384914,3,27,26
-0.6667127371362289,4,27,26
-0.4262020537924152,5,27,26
-0.5828989358862217,1,28,26
-0.7083728213016688,2,28,26
-0.320591296167767,3,28,26
-0.583070462815847,4,28,26
-0.8293092551294607,5,28,26
-0.7279473520680104,1,29,26
-0.322362814887294,2,29,26
-0.6970301066645058,3,29,26
-0.8416511670749495,4,29,26
-0.8548492671572393,5,29,26
-2.648821340237224,1,30,26
-1.8058779505967333,2,30,26
-1.0943224820442354,3,30,26
-0.39296125679904936,4,30,26
-0.5012409608826126,5,30,26
0.8541595414965519,1,31,26
0.3377760299679004,2,31,26
-0.5685841288709929,3,31,26
-0.34365635821855045,4,31,26
0.1159767879888425,5,31,26
-0.04874729649781077,1,32,26
-0.41325863735386176,2,32,26
0.2409174570956696,3,32,26
0.7574522174462209,4,32,26
0.5280042564096826,5,32,26
0.47522922277227997,1,33,26
-0.8482688115554117,2,33,26
-0.812928098454593,3,33,26
0.4783481538815523,4,33,26
0.3895631943775291,5,33,26
1.0362369536579206,1,34,26
0.2658620106716482,2,34,26
-0.6319470010392831,3,34,26
0.08399021735944653,4,34,26
-0.4701596852244045,5,34,26
-1.0099695137750995,1,35,26
-0.7575021553320027,2,35,26
-1.3153280456926164,3,35,26
-0.8527752651854462,4,35,26
-0.6331233812330329,5,35,26
0.49909742644750016,1,36,26
-0.28795336715234005,2,36,26
-0.20993587895216256,3,36,26
-0.4906653478364735,4,36,26
-0.22300952275664193,5,36,26
1.5389204968431487,1,37,26
1.2562020387515016,2,37,26
0.97074466982834,3,37,26
0.810659774028619,4,37,26
1.5256404410851772,5,37,26
1.253163051338282,1,38,26
1.4987824474762181,2,38,26
2.351754630831255,3,38,26
2.105494233210284,4,38,26
1.5171850224850332,5,38,26
0.8256980007171818,1,39,26
1.346675224111321,2,39,26
0.9653180592398601,3,39,26
0.41702287283796,4,39,26
0.35201252271682587,5,39,26
0.21868117887213306,1,40,26
0.6682299741554055,2,40,26
0.342816966239965,3,40,26
0.27331566868870627,4,40,26
-0.21061339581071156,5,40,26
-0.059904482690224935,1,41,26
-0.7626953154473494,2,41,26
0.29119990373857446,3,41,26
0.5842524763443425,4,41,26
0.2174738244674192,5,41,26
1.0491263726947948,1,42,26
0.14064360229539255,2,42,26
-0.06445336638384744,3,42,26
-0.806094298367104,4,42,26
-1.327669156359504,5,42,26
-0.012597614430479175,1,43,26
-0.2750540680973185,2,43,26
-0.5521930962004012,3,43,26
-0.8136716546265237,4,43,26
-0.42829833920245586,5,43,26
-0.6741085887152074,1,44,26
-0.2950630746191592,2,44,26
0.2600052002124119,3,44,26
-0.1229855013399125,4,44,26
-0.017627226449073722,5,44,26
-1.2174674206589116,1,45,26
-0.7577549022769878,2,45,26
-0.8875918948648539,3,45,26
-1.0048453385485392,4,45,26
-0.4710459853743832,5,45,26
0.1990598392350808,1,46,26
-0.12937093529825494,2,46,26
-0.06504986660386626,3,46,26
1.0153969213179392,4,46,26
0.9668151636262163,5,46,26
-0.6493925426097771,1,47,26
1.384100308850714,2,47,26
1.1261977285172418,3,47,26
0.6236384047869338,4,47,26
0.7707227215523552,5,47,26
0.6401134687487903,1,48,26
1.2336053333612038,2,48,26
1.7008357092591637,3,48,26
1.0253672490427248,4,48,26
1.0796903730990315,5,48,26
-1.219438407549054,1,49,26
-1.4707233498238093,2,49,26
-2.3686843110313562,3,49,26
-2.1048404237728575,4,49,26
-1.3794938291730068,5,49,26
0.9179490291891028,1,50,26
-1.211003836639876,2,50,26
-1.5819471016200688,3,50,26
-2.028572555136545,4,50,26
-1.9128443823705485,5,50,26
1.508507778808406,1,51,26
1.8676781107236489,2,51,26
2.0399570302823573,3,51,26
2.2113402876856907,4,51,26
2.0821223307310555,5,51,26
-0.323586743371388,1,52,26
0.5276764795371482,2,52,26
0.34648839541272713,3,52,26
-0.14783167403026642,4,52,26
-0.08728292426062777,5,52,26
1.0555853660811325,1,53,26
2.0989022733850047,2,53,26
1.1879778715347817,3,53,26
1.0649003507430561,4,53,26
1.038609274708181,5,53,26
1.2958637197228626,1,54,26
0.5356746926599469,2,54,26
0.021896956077433,3,54,26
0.40808786651784756,4,54,26
0.12287648148374326,5,54,26
1.1681623586591938,1,55,26
0.7689036506662169,2,55,26
0.4828005127755078,3,55,26
0.16209910720038678,4,55,26
0.6145125698326974,5,55,26
-0.49924948007347264,1,56,26
-1.0150127612822613,2,56,26
-0.19850198183588202,3,56,26
-0.2133329260214669,4,56,26
-0.18253364724406493,5,56,26
-1.8856739883551763,1,57,26
-1.6578233735043733,2,57,26
-2.079619159874381,3,57,26
-1.4124394751881246,4,57,26
-1.4665747063114967,5,57,26
-1.7620427690727505,1,58,26
-1.1206808553371592,2,58,26
-0.7507967471345747,3,58,26
-0.0802231917215571,4,58,26
0.038151917918411195,5,58,26
1.219575877665976,1,59,26
2.8967363958145973,2,59,26
1.4476282456044203,3,59,26
1.0318890112795067,4,59,26
1.368348100869636,5,59,26
-1.9358984199512415,1,60,26
-1.103200834047425,2,60,26
-0.26657071997612564,3,60,26
0.3533482774314514,4,60,26
0.9352064764634842,5,60,26
-1.2964539698476263,1,61,26
-0.08547193571460011,2,61,26
-0.6020289563865948,3,61,26
