z,stage,nsim,params
-3.831841505940867,1,1,4
-4.231043924003136,2,1,4
-1.4182528635902465,1,2,4
-3.7478187432806767,2,2,4
-2.9235993290602456,1,3,4
-3.257653180730301,2,3,4
-2.4989169913260203,1,4,4
-3.591485474177611,2,4,4
-3.501987214735834,1,5,4
-4.511704407901388,2,5,4
-2.794953875982083,1,6,4
-4.281352584398543,2,6,4
-3.6796671886552033,1,7,4
-5.220842742478381,2,7,4
-2.2684913379768363,1,8,4
-4.162336902772379,2,8,4
-1.5710560951654577,1,9,4
-1.6377573468524358,2,9,4
-1.62937610584043,1,10,4
-3.1253840370646735,2,10,4
-3.3713952231180895,1,11,4
-4.646158410857798,2,11,4
-4.106255587522837,1,12,4
-5.01539354139526,2,12,4
-2.8236143113734307,1,13,4
-3.935142258654989,2,13,4
-3.4613767828919717,1,14,4
-3.6961565660567137,2,14,4
-3.5188730495939438,1,15,4
-4.500481605787243,2,15,4
-3.919603917901622,1,16,4
-4.620957403403115,2,16,4
-4.27539441607978,1,17,4
-4.936285388798683,2,17,4
-3.3692568945368246,1,18,4
-3.617869084606151,2,18,4
-3.290862345141529,1,19,4
-4.0694617224093195,2,19,4
-2.9164069989552264,1,20,4
-3.529806319278394,2,20,4
-2.441177008284798,1,21,4
-3.903289815880278,2,21,4
-0.8848736626110818,1,22,4
-2.3866702047402493,2,22,4
-3.4004202911600756,1,23,4
-3.277008549359455,2,23,4
-2.1285247917603027,1,24,4
-1.2990810723713533,2,24,4
-1.6479392302865628,1,25,4
-2.694152683752924,2,25,4
-2.4088261549787884,1,26,4
-3.6966975100157557,2,26,4
-3.593935568915013,1,27,4
-4.1339842280466685,2,27,4
-3.007312461384142,1,28,4
-4.150482719347799,2,28,4
-4.128036764871457,1,29,4
-4.09959595639937,2,29,4
-3.9167009327266404,1,30,4
-4.494900886920443,2,30,4
-5.004348431375368,1,31,4
-4.2336297040054776,2,31,4
-2.9624428538739864,1,32,4
-3.726964442240627,2,32,4
-3.5305719654901333,1,33,4
-2.8986806795818256,2,33,4
-2.6902846852076703,1,34,4
-4.06051040836198,2,34,4
-2.5191442751257442,1,35,4
-4.820822728480744,2,35,4
-2.1926183053903925,1,36,4
-3.7235100618965147,2,36,4
-1.9439409706307225,1,37,4
