z,stage,nsim,params
-0.6372118359560149,1,1,45
-1.371464554427403,2,1,45
-2.8523181447986983,3,1,45
-3.3261469424346197,4,1,45
-3.651959619464478,5,1,45
-1.416478538440487,1,2,45
-2.7382800493898145,2,2,45
-2.489612753771047,3,2,45
-3.350056911512582,4,2,45
-3.945341710418282,5,2,45
-2.6212200731742206,1,3,45
-3.9539520666793404,2,3,45
-4.888963966240672,3,3,45
-5.233933011021806,4,3,45
-5.56370657611467,5,3,45
-1.9023930857633653,1,4,45
-1.8180647719999872,2,4,45
-3.062022393756384,3,4,45
-4.212674171393181,4,4,45
-4.540589427732275,5,4,45
-0.8180643255407253,1,5,45
-2.567632491116125,2,5,45
-3.326319469748593,3,5,45
-3.653499617669329,4,5,45
-3.7674009946088467,5,5,45
-1.5074465083844821,1,6,45
-2.2752903684143178,2,6,45
-2.8397636792965577,3,6,45
-3.8711556504257087,4,6,45
-4.310029390916108,5,6,45
0.14799489511224453,1,7,45
-1.007036284147147,2,7,45
-1.763735723958313,3,7,45
-1.9746731046392683,4,7,45
-2.330077430177011,5,7,45
-1.2592375666842366,1,8,45
-2.835022243978375,2,8,45
-2.8422606863425814,3,8,45
-3.168083789048801,4,8,45
-2.990872220851302,5,8,45
-1.0706821136962332,1,9,45
-0.9562793464347521,2,9,45
-2.169203861235628,3,9,45
-2.8078422135147854,4,9,45
-2.5178045770879245,5,9,45
-3.0167304329772366,1,10,45
-4.3046114560860715,2,10,45
-5.230098810976291,3,10,45
-6.1117515095171635,4,10,45
-6.658111368269446,5,10,45
-4.074537667909735,1,11,45
-3.5970620533398896,2,11,45
-3.4360139066202717,3,11,45
-3.9219954828555204,4,11,45
-4.5889254786851454,5,11,45
-1.7260120705117898,1,12,45
-2.2859554995581894,2,12,45
-2.980961207086213,3,12,45
-3.4577925448606224,4,12,45
-3.802857396087693,5,12,45
-2.2588372585414764,1,13,45
-2.3461757832399424,2,13,45
-2.9922644549401034,3,13,45
-3.416296494716223,4,13,45
-3.9387525124792537,5,13,45
-1.4671003429499236,1,14,45
-2.4544107675599833,2,14,45
-3.5140301229371818,3,14,45
-4.620040774577479,4,14,45
-4.256218098500152,5,14,45
-2.7521952380150494,1,15,45
-3.8852259058641847,2,15,45
-4.734363272336773,3,15,45
-5.338429218951012,4,15,45
-5.713602655690381,5,15,45
-1.697228954896824,1,16,45
-1.7916935290107814,2,16,45
-2.1493157072861635,3,16,45
-3.8147014023058166,4,16,45
-3.6360641972659953,5,16,45
-2.398722093594539,1,17,45
-2.004234764589396,2,17,45
-2.619651796739128,3,17,45
-3.3151347872842454,4,17,45
-4.3010863178318175,5,17,45
-1.303771678039925,1,18,45
-2.6392420407082464,2,18,45
-3.490218753011254,3,18,45
-4.165504817959472,4,18,45
-4.478354216011793,5,18,45
-3.2808237108517266,1,19,45
-3.297251423145071,2,19,45
-3.9977665919763816,3,19,45
-4.0397948819291996,4,19,45
-5.1216897668376,5,19,45
-1.9188542662407104,1,20,45
-2.684219825453706,2,20,45
-4.383914820806025,3,20,45
-4.517720855975817,4,20,45
-4.6988763504384234,5,20,45
-2.8546567480787073,1,21,45
-4.027608860593211,2,21,45
-3.4082400781328714,3,21,45
-3.7255034064645756,4,21,45
-4.590580845572495,5,21,45
-1.457554278446843,1,22,45
-2.4379222842269894,2,22,45
-3.166749639924471,3,22,45
-4.2222814679853915,4,22,45
-4.508455953956286,5,22,45
-1.9756202295931697,1,23,45
-3.635422161488897,2,23,45
-3.8050345975250672,3,23,45
-4.043210299896974,4,23,45
-4.783063795463843,5,23,45
-3.3086995810140896,1,24,45
-4.667455310855955,2,24,45
-4.888320443586971,3,24,45
-5.645737744202027,4,24,45
-5.34654244443517,5,24,45
0.3449014227550587,1,25,45
-2.186663692839073,2,25,45
-1.7846897477221677,3,25,45
-2.346540225165837,4,25,45
-3.048318631655308,5,25,45
-1.6482089409676035,1,26,45
-2.6775844772942676,2,26,45
-3.389997311829011,3,26,45
-3.848920260711399,4,26,45
-4.719435764011874,5,26,45
-1.2991430148423182,1,27,45
-1.964073519744656,2,27,45
-3.225894773721679,3,27,45
-4.043696944660513,4,27,45
-4.8045324887625265,5,27,45
-1.5713143649647263,1,28,45
-1.3240049640224645,2,28,45
-2.42692885544046,3,28,45
-2.9175515424990683,4,28,45
-3.014669065874797,5,28,45
-3.643111963719065,1,29,45
-3.060503249348207,2,29,45
-3.576038533607013,3,29,45
-5.02619305141853,4,29,45
-5.513434821449801,5,29,45
-2.148411878073949,1,30,45
-3.700073361015176,2,30,45
-4.046062504650776,3,30,45
-4.682054066113856,4,30,45
-5.11183855513207,5,30,45
-1.8933692472389119,1,31,45
-1.7386999212277277,2,31,45
-3.190857553975715,3,31,45
-3.550640068275023,4,31,45
-4.012827440435431,5,31,45
