z,stage,nsim,params
0.14937811239602272,1,1,38
-0.061799496070682726,2,1,38
-0.12804998203412093,3,1,38
0.33019212234190465,4,1,38
-0.025151386995003886,5,1,38
0.42443350190002477,1,2,38
0.7869095810369543,2,2,38
1.1045696673715852,3,2,38
1.3113413761754495,4,2,38
1.9343983972542527,5,2,38
0.7064732683733492,1,3,38
0.6952785218714218,2,3,38
1.007973617916635,3,3,38
0.5892023941234266,4,3,38
1.4179513439453983,5,3,38
0.30535536194987595,1,4,38
-0.014315283226477077,2,4,38
-0.2751124129324976,3,4,38
0.5187265689016978,4,4,38
1.3073844485094357,5,4,38
0.6573048222431035,1,5,38
0.7245586264429591,2,5,38
0.37551181657092286,3,5,38
-0.28126624391465427,4,5,38
0.33986516176016146,5,5,38
2.957762570671019,1,6,38
2.6973770449105214,2,6,38
2.0362746455121505,3,6,38
1.632354437830608,4,6,38
2.0297475988973814,5,6,38
0.8045392495331196,1,7,38
0.49816501526437074,2,7,38
0.1071355356156008,3,7,38
-0.6428642083000154,4,7,38
-1.2996950444669224,5,7,38
-0.05329213427709614,1,8,38
-0.7207390250046042,2,8,38
-0.046078077478482596,3,8,38
0.3343802965478896,4,8,38
0.5781080479352666,5,8,38
0.883917200033594,1,9,38
0.48663615335897303,2,9,38
1.118808722521977,3,9,38
1.1763782299445684,4,9,38
1.3711731170218102,5,9,38
-0.21183693843389595,1,10,38
-0.6264306490295324,2,10,38
-0.2709772666176031,3,10,38
-0.20795458708176853,4,10,38
0.48887875525088503,5,10,38
-1.3104970708021735,1,11,38
-0.6913423644427029,2,11,38
-1.0362620926494466,3,11,38
-1.6293841919178802,4,11,38
-1.0062482792356793,5,11,38
-0.13929766749125502,1,12,38
0.04738709082365716,2,12,38
-0.0964028070853151,3,12,38
-0.5651835873201757,4,12,38
-1.0505041589580248,5,12,38
-1.1940078927126951,1,13,38
-1.4722043891675551,2,13,38
-1.6578808580893079,3,13,38
-1.41881120454639,4,13,38
-0.72594739748317,5,13,38
0.8357814843799652,1,14,38
-0.16840291426978893,2,14,38
1.0887670626442278,3,14,38
0.6759023606729044,4,14,38
0.6579000923431292,5,14,38
-1.2568448445074762,1,15,38
-0.5581608236438135,2,15,38
-0.14250518245635574,3,15,38
0.7289314412009386,4,15,38
0.2842275152333931,5,15,38
0.00539703794924727,1,16,38
-0.0433626793517362,2,16,38
0.020086661994719483,3,16,38
0.5007366430716947,4,16,38
0.5706701212192467,5,16,38
0.9036343801751641,1,17,38
-0.536951511065882,2,17,38
0.1755562403622848,3,17,38
0.025080562560038416,4,17,38
0.16443294260893232,5,17,38
-0.002765113866081685,1,18,38
-0.48176930448955096,2,18,38
-0.18269659893713808,3,18,38
-0.5017241878771107,4,18,38
-0.5211304781157867,5,18,38
0.5195424033320738,1,19,38
1.329437306105474,2,19,38
1.8587940045697666,3,19,38
1.446899132936857,4,19,38
1.4775492671941037,5,19,38
-0.8049287829568819,1,20,38
0.7839345315887924,2,20,38
0.7701541756835406,3,20,38
0.6943894012384902,4,20,38
0.8365512250335669,5,20,38
0.30223558746658885,1,21,38
1.0055815005230901,2,21,38
0.6194097561805811,3,21,38
0.3703655610313633,4,21,38
0.2714811226775815,5,21,38
1.635074986743657,1,22,38
1.5129082060911492,2,22,38
