z,stage,nsim,params
0.44021081456369693,1,1,1
0.7934412390772324,2,1,1
0.6035197279423974,1,2,1
-0.04106206741841645,2,2,1
-1.446943272045412,1,3,1
-1.0624629876204321,2,3,1
0.056288412959010485,1,4,1
-0.12023015670534748,2,4,1
1.5088307960161322,1,5,1
1.2747629981853201,2,5,1
-0.49590603272532524,1,6,1
-2.108980165994623,2,6,1
0.3852510165424872,1,7,1
0.15373121664920994,2,7,1
0.12957122303888427,1,8,1
0.1663592505739078,2,8,1
2.5031380993989685,1,9,1
2.681102069527107,2,9,1
-1.47941873898917,1,10,1
0.2789784143151894,2,10,1
-0.02743416040149604,1,11,1
-0.8878701972207776,2,11,1
-1.0254916523114623,1,12,1
0.1338048158118209,2,12,1
0.38600495993585715,1,13,1
0.7167144056408856,2,13,1
0.8714251140529308,1,14,1
1.1421271484700395,2,14,1
0.22501533137835264,1,15,1
-1.419321014234728,2,15,1
1.3461620043706837,1,16,1
2.279542376096185,2,16,1
0.6334264537011141,1,17,1
0.31062890551927347,2,17,1
-1.4504944068916807,1,18,1
-0.8770983472457999,2,18,1
0.3196197137947657,1,19,1
0.45623490977113423,2,19,1
-0.3237278839152004,1,20,1
-1.3898853797369506,2,20,1
0.10916162194672722,1,21,1
-0.26152568045932295,2,21,1
0.7874411968592974,1,22,1
0.9360371731696042,2,22,1
1.3306867716970832,1,23,1
1.917793732437458,2,23,1
0.7328167345217184,1,24,1
-0.18775775238875708,2,24,1
-0.9677581822964952,1,25,1
-1.2517483819315356,2,25,1
0.4797791552878289,1,26,1
-0.34742564388698893,2,26,1
1.4016273112172861,1,27,1
3.5249784838969718,2,27,1
-1.165912629862052,1,28,1
-0.3396804164641063,2,28,1
-0.6989681903854216,1,29,1
-0.4432062921080202,2,29,1
-1.408047631849915,1,30,1
-1.6003522938002266,2,30,1
1.6123594975479418,1,31,1
1.362741612293517,2,31,1
-0.3202433267231927,1,32,1
-0.6495485318872466,2,32,1
0.8226012668419866,1,33,1
0.6378235040174521,2,33,1
1.474887114580451,1,34,1
0.9125529291624729,2,34,1
-1.3502169784633364,1,35,1
-0.0953012895979668,2,35,1
-1.8976467420596344,1,36,1
-1.1127384087219279,2,36,1
1.767771707266754,1,37,1
0.605727676123929,2,37,1
-0.10853760585686627,1,38,1
0.8234726229312607,2,38,1
-0.8445456398585702,1,39,1
0.9717419494760169,2,39,1
0.6984423286943401,1,40,1
-0.36215871279932477,2,40,1
0.7717515326619411,1,41,1
-0.03950680498297409,2,41,1
-0.7144341054409284,1,42,1
-0.6477235320413463,2,42,1
-0.05961589776053301,1,43,1
-0.2517956357033892,2,43,1
2.0538125719618883,1,44,1
1.1368832785378737,2,44,1
-1.5820362166435271,1,45,1
-1.297786657736108,2,45,1
0.2629022817990732,1,46,1
-0.6138117392911944,2,46,1
-1.1658910619143363,1,47,1
-2.1704205732606563,2,47,1
2.1733162495869194,1,48,1
0.9237262360594122,2,48,1
0.561115942158529,1,49,1
0.1993884234707817,2,49,1
-1.013203652893443,1,50,1
-0.26822566937486947,2,50,1
0.09844767051391949,1,51,1
1.248157767908893,2,51,1
-1.4055618769111657,1,52,1
-1.2111101150779275,2,52,1
0.8639975815175756,1,53,1
1.2742061412265877,2,53,1
-1.497553009155383,1,54,1
-1.2656416191812982,2,54,1
-1.060484460129124,1,55,1
-0.7940471853475477,2,55,1
1.4353917927757205,1,56,1
1.3675866267176349,2,56,1
0.39796032843726,1,57,1
0.09186881425390887,2,57,1
1.097979455501119,1,58,1
1.2339994118310196,2,58,1
-0.7663201853587964,1,59,1
-0.6844598358283988,2,59,1
-0.6112523144979778,1,60,1
-0.3418112123886342,2,60,1
-0.22762144585125818,1,61,1
-0.7282723711950563,2,61,1
-1.1804908181473892,1,62,1
-1.1687236392954603,2,62,1
-0.2036114387864671,1,63,1
0.7376616402544687,2,63,1
0.10948378144965948,1,64,1
0.47242230296894755,2,64,1
1.7004398748081093,1,65,1
1.2350343860458326,2,65,1
0.7393666928307884,1,66,1
0.838472651214719,2,66,1
-1.448209379603612,1,67,1
-1.2225176842382728,2,67,1
0.5605650337919436,1,68,1
0.5560241292727138,2,68,1
0.22683219146479852,1,69,1
0.6619462250399595,2,69,1
-0.18304413639503728,1,70,1
-0.903595680842152,2,70,1
-0.657438588612064,1,71,1
-0.4687050956433603,2,71,1
0.5867827042470923,1,72,1
0.900735498436086,2,72,1
1.8726673454201774,1,73,1
0.8391285769157939,2,73,1
-0.18358127286358153,1,74,1
0.44544331769280354,2,74,1
-0.7409755793468691,1,75,1
-0.2825320289902879,2,75,1
-0.11830108060245656,1,76,1
0.020519041389425705,2,76,1
0.9596650112596444,1,77,1
