z,stage,nsim,params
0.2774907059094255,1,1,33
-0.16869258508469576,2,1,33
-1.1855890276872205,3,1,33
-1.1073970261327846,4,1,33
-1.7873355201767178,5,1,33
-1.7230323250978352,1,2,33
-1.4158644079808134,2,2,33
-1.6109786460424447,3,2,33
-2.164381098046698,4,2,33
-2.4038095974451967,5,2,33
-2.9621489087199517,1,3,33
-2.769577714429011,2,3,33
-2.7547179138741136,3,3,33
-3.279716257500012,4,3,33
-3.6296395184205856,5,3,33
-1.4523931783575423,1,4,33
-1.6310266525980852,2,4,33
-2.500584366204977,3,4,33
-3.615937272503347,4,4,33
-3.4467159750362657,5,4,33
-2.3439378844309156,1,5,33
-1.9171359595271438,2,5,33
-1.5819732711781644,3,5,33
-2.862956075161347,4,5,33
-3.0490376237757317,5,5,33
-2.872686929580878,1,6,33
-4.067474162631576,2,6,33
-3.9573489384835,3,6,33
-4.209685417083842,4,6,33
-4.530478555863443,5,6,33
-2.757487923981431,1,7,33
-2.852158839886419,2,7,33
-2.7122006540836088,3,7,33
-3.4593876488397117,4,7,33
-3.5227946351513495,5,7,33
-2.1635243430168805,1,8,33
-3.547334455032726,2,8,33
-3.122876139155835,3,8,33
-3.5935907005611414,4,8,33
-3.4137705455905305,5,8,33
-0.4108981229874379,1,9,33
-0.409465058192138,2,9,33
-0.7648287005683705,3,9,33
-0.9590126536103568,4,9,33
-0.2754874397635156,5,9,33
-1.762242321663168,1,10,33
-2.257907984783783,2,10,33
-2.0250394478958995,3,10,33
-2.4166389414487015,4,10,33
-2.52787706758969,5,10,33
-1.7660814535946836,1,11,33
-2.9992497601415193,2,11,33
-3.3853348864980304,3,11,33
-4.246199872366042,4,11,33
-4.073505705468454,5,11,33
-1.5009178621979922,1,12,33
-1.585991990818759,2,12,33
-1.6420823299418885,3,12,33
-2.410676114872627,4,12,33
-2.9706720274682756,5,12,33
-2.4204335595178597,1,13,33
-2.4526872568227955,2,13,33
-2.023443077707066,3,13,33
-1.9845028612029423,4,13,33
-1.5695484858988489,5,13,33
-0.7076575142577213,1,14,33
-1.3721117367211044,2,14,33
-1.4358492780817909,3,14,33
-2.134013409558599,4,14,33
-2.0835036361211254,5,14,33
-0.6787157144125738,1,15,33
-1.1274035159579026,2,15,33
-2.344911224591135,3,15,33
-3.3412697298364145,4,15,33
-4.018310801821265,5,15,33
-0.15502179442832256,1,16,33
-0.4763227798727243,2,16,33
-1.6506593389419073,3,16,33
-1.3923199279472358,4,16,33
-1.5694655329991463,5,16,33
-2.8690872806027405,1,17,33
-3.1390118835553484,2,17,33
-3.586775936846428,3,17,33
-4.332255261745323,4,17,33
-4.415780051629863,5,17,33
-0.6491602835622831,1,18,33
-1.3712785813219606,2,18,33
-2.620554662928129,3,18,33
-2.7056699388479513,4,18,33
