z,stage,nsim,params
-9.944384462785038,1,1,24
-13.982167166927864,2,1,24
-10.943536150316907,1,2,24
-14.849418746419428,2,2,24
-10.536175557384853,1,3,24
-14.140528988625823,2,3,24
-11.039544546660755,1,4,24
-14.253138873911219,2,4,24
-10.430042784989503,1,5,24
-14.580452896057572,2,5,24
-11.604194925089244,1,6,24
-16.586246425567534,2,6,24
-9.219344910534085,1,7,24
-12.648817352089411,2,7,24
-10.128212921702659,1,8,24
-14.514381712242947,2,8,24
-9.027937601710544,1,9,24
-12.980223695010364,2,9,24
-10.470964792284377,1,10,24
-14.053246696298679,2,10,24
-9.489094282069749,1,11,24
-14.385132779632807,2,11,24
-10.092540327495337,1,12,24
-14.14349375582127,2,12,24
-8.850629275610569,1,13,24
-12.712922665933073,2,13,24
-9.974725441990248,1,14,24
-13.048533541282119,2,14,24
-7.596139946127316,1,15,24
-13.269911212232946,2,15,24
-8.369584424502705,1,16,24
-14.582187131633921,2,16,24
-10.037274906751643,1,17,24
-14.288061919588237,2,17,24
-10.339615935186991,1,18,24
-13.184617416754865,2,18,24
-10.195664949750356,1,19,24
-13.661463063271409,2,19,24
-10.484035989517285,1,20,24
-14.538891916335153,2,20,24
-10.457548124950542,1,21,24
-15.091756984788862,2,21,24
-9.724990921325992,1,22,24
-13.904071209399417,2,22,24
-11.562985114035124,1,23,24
-15.057759680661135,2,23,24
-10.610240667616738,1,24,24
-14.30539898495885,2,24,24
-9.524997662309469,1,25,24
-14.076610980328406,2,25,24
-12.44490015297227,1,26,24
-16.013235003694408,2,26,24
-10.667336231769424,1,27,24
-14.746402658310325,2,27,24
-10.654381935941775,1,28,24
-15.490941116777902,2,28,24
-7.940426346022868,1,29,24
-12.227985168191385,2,29,24
-9.272109707479894,1,30,24
-13.743658765573654,2,30,24
-9.772287681365086,1,31,24
-15.20288931814953,2,31,24
-8.803329738682649,1,32,24
-13.359832355318158,2,32,24
-9.906443805617963,1,33,24
-13.988298788276449,2,33,24
-9.02060614849733,1,34,24
-13.01783916723146,2,34,24
-8.81141295053331,1,35,24
-11.319152896811046,2,35,24
-10.387694573328213,1,36,24
-14.579644415575396,2,36,24
-9.847583818466651,1,37,24
-13.91499509485496,2,37,24
-10.631080870664084,1,38,24
-13.036848889330269,2,38,24
-9.915811542080679,1,39,24
-13.384825211617967,2,39,24
-8.965137835515181,1,40,24
-13.195477424815795,2,40,24
-9.89196096244107,1,41,24
-12.726189830683552,2,41,24
-10.047023667061326,1,42,24
-14.462653839900113,2,42,24
-8.961386280420157,1,43,24
-13.829052095359655,2,43,24
-9.424389266371373,1,44,24
-13.109533338809817,2,44,24
-10.951511677679703,1,45,24
-14.075270766258557,2,45,24
-8.162611890893965,1,46,24
-11.406920220546855,2,46,24
-9.20335191229668,1,47,24
-13.87544911956742,2,47,24
-11.196315340217026,1,48,24
-15.194936321278446,2,48,24
-8.746745357955332,1,49,24
-13.077793431909477,2,49,24
-10.066173607873857,1,50,24
-13.311400034670534,2,50,24
-10.288784108867478,1,51,24
-14.57558591843354,2,51,24
-8.958544817850473,1,52,24
-12.747098209847563,2,52,24
-10.866696821094251,1,53,24
-15.527569806026074,2,53,24
-7.9012107819646005,1,54,24
-11.61312887745802,2,54,24
-11.307967114188715,1,55,24
-14.468400940665667,2,55,24
-11.473686506618709,1,56,24
-15.261293296950878,2,56,24
-11.04124894535589,1,57,24
-14.679719569471809,2,57,24
-11.044666565054913,1,58,24
-13.122626100675156,2,58,24
-9.001231900377482,1,59,24
