z,stage,nsim,params
-6.535376674311509,1,1,48
-8.831827098307544,2,1,48
-10.825196413346053,3,1,48
-13.086772501374828,4,1,48
-13.982167166927864,5,1,48
-5.947151866722846,1,2,48
-8.744242386589004,2,2,48
-10.891569216733387,3,2,48
-13.188612668495377,4,2,48
-14.849418746419428,5,2,48
-5.796170928720728,1,3,48
-8.610485749108234,2,3,48
-11.225302126201223,3,3,48
-13.044005451749461,4,3,48
-14.140528804977578,5,3,48
-7.197649898664702,1,4,48
-8.483164396739681,2,4,48
-9.78933231578261,3,4,48
-11.926509623599545,4,4,48
-14.253138926298185,5,4,48
-8.319183105278883,1,5,48
-10.296528037852674,2,5,48
-11.854867893136747,3,5,48
-12.647128568032194,4,5,48
-14.580452878437457,5,5,48
-8.464288235794317,1,6,48
-11.220940839990108,2,6,48
-12.774613104172195,3,6,48
-14.845233448547063,4,6,48
-16.586246602465454,5,6,48
-5.737537887437644,1,7,48
-8.74870310138682,2,7,48
-10.63797267476594,3,7,48
-12.132750370815558,4,7,48
-12.648817441834984,5,7,48
-7.177194214816311,1,8,48
-9.076248086502408,2,8,48
-11.584906214428182,3,8,48
-13.63266979386073,4,8,48
-14.514381712242947,5,8,48
-4.873135962367148,1,9,48
-6.464431020802571,2,9,48
-9.898359060461736,3,9,48
-11.769695083295929,4,9,48
-12.980223703356828,5,9,48
-4.902990519478247,1,10,48
-8.324252109992853,2,10,48
-10.220020812104982,3,10,48
-12.052151141931569,4,10,48
-14.053246696298679,5,10,48
-5.606779758776667,1,11,48
-8.060883665698354,2,11,48
-10.67921411101566,3,11,48
-12.623713667229437,4,11,48
-14.3851328927693,5,11,48
-7.005004885811316,1,12,48
-9.183780996635713,2,12,48
-10.91712944197438,3,12,48
-12.480585201660144,4,12,48
-14.14349375582127,5,12,48
-6.141820851230499,1,13,48
-8.12382611176067,2,13,48
-9.762023468450103,3,13,48
-11.392048915766141,4,13,48
-12.712922665933073,5,13,48
-5.477528044783528,1,14,48
-7.471606990256015,2,14,48
-9.538156766671054,3,14,48
-10.963837262998725,4,14,48
-13.048533521980888,5,14,48
-6.408993399342285,1,15,48
-8.680187542734352,2,15,48
-9.63890970673211,3,15,48
-11.617646835731225,4,15,48
-13.269911212232946,5,15,48
-5.754847948810424,1,16,48
-7.981081643335661,2,16,48
-10.820389738322632,3,16,48
-12.645490930932025,4,16,48
-14.582187131633921,5,16,48
-6.654408328355864,1,17,48
-9.352121992215633,2,17,48
-11.533260899018781,3,17,48
-12.664423129491151,4,17,48
-14.288061919588237,5,17,48
-5.401010012461728,1,18,48
-7.440231451235897,2,18,48
-9.789092392643118,3,18,48
-11.438717463249839,4,18,48
-13.184617416754865,5,18,48
-5.038734370171091,1,19,48
-8.098983943506283,2,19,48
-10.218185947510863,3,19,48
-11.657997226725485,4,19,48
-13.66146302487552,5,19,48
-5.743997468633693,1,20,48
-8.329844475825732,2,20,48
-11.18442758770787,3,20,48
-12.288073925923111,4,20,48
-14.538891935151604,5,20,48
-6.849675219223519,1,21,48
-9.87808514386802,2,21,48
-11.74710795123029,3,21,48
-13.563100813773913,4,21,48
-15.091756984788862,5,21,48
-6.03178675094091,1,22,48
-9.181848277946154,2,22,48
-10.497962404520033,3,22,48
-12.434818516829207,4,22,48
-13.904071209399417,5,22,48
-5.889731483987118,1,23,48
-9.278201446095535,2,23,48
-11.678096673854732,3,23,48
-13.668021462038157,4,23,48
-15.057759680661135,5,23,48
-7.456813538543307,1,24,48
-8.961940752385196,2,24,48
-10.72588690720845,3,24,48
-12.358586492097036,4,24,48
-14.305398961664011,5,24,48
-6.436612050883525,1,25,48
-8.386466830505224,2,25,48
-10.478421980547894,3,25,48
-12.512940977616635,4,25,48
-14.076610980328406,5,25,48
-7.300203842604182,1,26,48
-10.153843040901524,2,26,48
-11.975781874847941,3,26,48
-14.229372036765243,4,26,48
-16.01323481246157,5,26,48
-7.467761883225326,1,27,48
-10.302044714844655,2,27,48
-11.516330855610953,3,27,48
-12.90958348352968,4,27,48
-14.746402658310325,5,27,48
-7.034736669106006,1,28,48
-9.308917885063314,2,28,48
-11.481157585274024,3,28,48
-14.010924339230455,4,28,48
