z,stage,nsim,params
-0.9419307861224102,1,1,10
-2.5066313064219443,2,1,10
-3.404862122736304,1,2,10
-4.32622410750672,2,2,10
-2.7877914669054125,1,3,10
-4.5596132393230695,2,3,10
-4.564743375223715,1,4,10
-4.731392949291262,2,4,10
-3.688736152430675,1,5,10
-5.595466854825759,2,5,10
-3.0114739408918654,1,6,10
-5.074074998403452,2,6,10
-3.6982395372534587,1,7,10
-4.759094796081212,2,7,10
-1.8529659718773228,1,8,10
-4.198064086888025,2,8,10
-5.491425474276881,1,9,10
-5.831674416927912,2,9,10
-2.2228273598025314,1,10,10
-3.3739982193384495,2,10,10
-2.771272099798603,1,11,10
-4.059406437049114,2,11,10
-3.501750429630605,1,12,10
-4.714535055858079,2,12,10
-3.1988605662726175,1,13,10
-5.494257661569055,2,13,10
-4.804943261535186,1,14,10
-5.953635717396613,2,14,10
-3.6850909987456006,1,15,10
-5.761614582019275,2,15,10
-3.315242925264563,1,16,10
-5.223283652418886,2,16,10
-3.346153714460955,1,17,10
-4.089457821930349,2,17,10
-3.000057513677921,1,18,10
-3.488814442087192,2,18,10
-2.7702162266322135,1,19,10
-4.242870756017144,2,19,10
-3.063073072822227,1,20,10
-4.677164796006343,2,20,10
-3.8414419321037143,1,21,10
-4.760391514541576,2,21,10
-2.8378788169395577,1,22,10
-4.804975526738965,2,22,10
-3.0739372784208197,1,23,10
-5.289201146469194,2,23,10
-2.9030705433532855,1,24,10
-4.453933941421531,2,24,10
-6.248899425295829,1,25,10
-7.1810701923069,2,25,10
-2.9451431871576816,1,26,10
-3.8428514934028577,2,26,10
-3.293763862300332,1,27,10
-4.846061048382847,2,27,10
-2.8790904449593246,1,28,10
-3.6938261256984393,2,28,10
-1.0651380018512713,1,29,10
-2.828287413149656,2,29,10
-1.8756287797138853,1,30,10
-3.731769210435272,2,30,10
-2.6497744157229346,1,31,10
-5.103339924035585,2,31,10
-2.8996238895815103,1,32,10
-5.3881345419176,2,32,10
-3.2257330911655724,1,33,10
-4.554674544855077,2,33,10
-2.834593311228427,1,34,10
-4.9683462695828045,2,34,10
-2.700990809074501,1,35,10
-3.0750410571679367,2,35,10
-2.1253824915986552,1,36,10
-3.825396777145521,2,36,10
-2.378799947156763,1,37,10
-3.833250414190196,2,37,10
-3.581152420435375,1,38,10
-5.178329772675815,2,38,10
-5.310010344810953,1,39,10
-5.534767443873919,2,39,10
-2.0085248459244758,1,40,10
-3.339576046602158,2,40,10
-3.1643559669090022,1,41,10
-4.868823117426639,2,41,10
-4.056541650834718,1,42,10
-3.8637920595092545,2,42,10
-2.783561891921409,1,43,10
-3.4064883512298074,2,43,10
-2.4649849936881036,1,44,10
-4.683974060832347,2,44,10
-4.331904770627017,1,45,10
-6.360242478019448,2,45,10
-3.9090357912411613,1,46,10
-5.781890004057254,2,46,10
-3.7525185222387214,1,47,10
-4.669219107038104,2,47,10
-3.9244426194330417,1,48,10
-5.46176571971932,2,48,10
-2.6257444758905217,1,49,10
-5.66914915129175,2,49,10
-3.9314213520963186,1,50,10
-4.1697841672629785,2,50,10
-4.420039199801778,1,51,10
-5.640083184311763,2,51,10
-2.638779309802535,1,52,10
-4.839095928608869,2,52,10
-2.7402340608344615,1,53,10
-5.133048664482389,2,53,10
-4.173329024150902,1,54,10
-5.094106897814839,2,54,10
-3.989650127026926,1,55,10
-5.258174439603944,2,55,10
-3.8167897449553245,1,56,10
-5.942061370494885,2,56,10
-3.7309149772551122,1,57,10
-3.7709384104581756,2,57,10
-3.8845980628624006,1,58,10
-4.84102395459145,2,58,10
-3.5759018362182444,1,59,10
-5.048028719056508,2,59,10
-1.2076292311762236,1,60,10
-3.263202915533944,2,60,10
-3.533715002103196,1,61,10
-4.504634106698173,2,61,10
-4.508938422515802,1,62,10
-6.180973980747636,2,62,10
-3.1213486218734636,1,63,10
-3.5663982517949635,2,63,10
-1.6529425049975948,1,64,10
-4.821740487004976,2,64,10
-2.719151070074844,1,65,10
-4.19073726192996,2,65,10
-3.71209948294963,1,66,10
-4.896370378913528,2,66,10
-2.46885722798968,1,67,10
-4.08524375414628,2,67,10
-4.790869450295482,1,68,10
-5.787718920553638,2,68,10
-2.7768428678998966,1,69,10
-4.045667098050865,2,69,10
-4.319062055894291,1,70,10
-5.134179843257916,2,70,10
-4.16139791644406,1,71,10
-4.706915292506835,2,71,10
-4.983374611252379,1,72,10
-6.1417330224459175,2,72,10
-3.4227917253705344,1,73,10
-5.023562342902359,2,73,10
-2.522936656732693,1,74,10
-4.649505800216002,2,74,10
-4.292988594039845,1,75,10
-6.187709344577056,2,75,10
-4.636030635974713,1,76,10
-6.179534819299284,2,76,10
-5.051971610185353,1,77,10
-5.162160998775933,2,77,10
-4.358043359112975,1,78,10
-6.185924209567505,2,78,10
-4.0130307941424155,1,79,10
-5.126700366346583,2,79,10
-3.790585766423444,1,80,10
-4.508696601616251,2,80,10
-3.1016758037406187,1,81,10
-3.8677854459493255,2,81,10
-3.8247023269326843,1,82,10
-5.419225120442561,2,82,10
-5.0365640542506265,1,83,10
-5.455535680266786,2,83,10
-3.2614066585899106,1,84,10
-4.938545903975701,2,84,10
-4.6907550011607615,1,85,10
-6.315095164278789,2,85,10
-4.3160628061622015,1,86,10
-5.294983874797814,2,86,10
-4.026577947831786,1,87,10
-6.718841414132113,2,87,10
-4.248584771079693,1,88,10
-4.298100207706925,2,88,10
-5.5801130259347635,1,89,10
-5.8422682946552,2,89,10
-4.704111925676639,1,90,10
-6.095749992933491,2,90,10
-0.939045241061587,1,91,10
-3.407890365101852,2,91,10
-1.9647463439177322,1,92,10
-3.521471805779341,2,92,10
-3.701985330873557,1,93,10
-5.219001378498553,2,93,10
-3.0331649908163265,1,94,10
-4.632594532502736,2,94,10
-2.566489299697002,1,95,10
-5.409705754885346,2,95,10
-2.638971202474508,1,96,10
-4.667513925410507,2,96,10
-1.5089925214908775,1,97,10
-3.8335125928617195,2,97,10
-3.3111865653686836,1,98,10
-4.105633602378228,2,98,10
-2.635392890522183,1,99,10
-4.608620409490084,2,99,10
-3.4380513007733633,1,100,10
-5.105925877431682,2,100,10
-3.4937994813071747,1,101,10
-4.2067720145816505,2,101,10
-4.795028526050081,1,102,10
-5.480233427065055,2,102,10
-4.748473556815899,1,103,10
-5.300316391148989,2,103,10
-4.361266838666661,1,104,10
-6.0260141579102156,2,104,10
-3.6408844571796215,1,105,10
-5.797446750411561,2,105,10
-4.527955781807113,1,106,10
-5.216151549974694,2,106,10
-2.5605295254680343,1,107,10
-4.60127903742741,2,107,10
-3.107631837090247,1,108,10
-4.9936412997429915,2,108,10
-4.24154198209855,1,109,10
-4.796621402713079,2,109,10
-2.7542276388566824,1,110,10
-4.2293966612785185,2,110,10
-3.9273880875482505,1,111,10
-5.347298903741887,2,111,10
-3.946849597809929,1,112,10
-5.998512454062391,2,112,10
-2.1035086528625984,1,113,10
-4.461890541628913,2,113,10
-3.9276072631993997,1,114,10
-5.084799677943614,2,114,10
-1.4344465728998113,1,115,10
-5.068893632101122,2,115,10
-1.9176589758614688,1,116,10
-3.515010197110383,2,116,10
-3.965663543300836,1,117,10
-5.507138740335973,2,117,10
-2.9609080423926457,1,118,10
-4.639781820861559,2,118,10
-3.357734064601078,1,119,10
-4.055640079603232,2,119,10
-3.395618916584436,1,120,10
-5.004547860894808,2,120,10
-4.72649376406865,1,121,10
-6.29085713508763,2,121,10
-5.6437538203113355,1,122,10
-7.101912605257556,2,122,10
-3.898207679674607,1,123,10
-5.541860060341422,2,123,10
-1.8249540479321642,1,124,10
-3.9540271376660283,2,124,10
-1.8935588122322238,1,125,10
-4.513163602930987,2,125,10
-3.2133594450051413,1,126,10
-3.2340885732852733,2,126,10
-3.1539523663993703,1,127,10
-5.399581944371774,2,127,10
-3.7877993623152157,1,128,10
-5.041400337085438,2,128,10
-2.399984564842684,1,129,10
-4.451608908422562,2,129,10
-1.3974624669059328,1,130,10
-3.8357244328129867,2,130,10
-4.32310759032197,1,131,10
-6.462749394371694,2,131,10
-3.3168811693227753,1,132,10
-4.683675975747204,2,132,10
-3.226691362034182,1,133,10
-4.352695049652859,2,133,10
-3.933973809712482,1,134,10
-5.602950287683126,2,134,10
-2.712363188815012,1,135,10
-4.314428877420921,2,135,10
-2.6366577023603486,1,136,10
-3.644158141783974,2,136,10
-2.7438380870021524,1,137,10
-4.893073484805586,2,137,10
-3.3001161932173857,1,138,10
-5.405511249325411,2,138,10
-5.584557900493516,1,139,10
-4.3996609752670555,2,139,10
-2.23261591068037,1,140,10
-3.5229297711010945,2,140,10
-3.2603861956974893,1,141,10
-3.5595369842153275,2,141,10
-4.28061052518513,1,142,10
-5.928263786854385,2,142,10
-4.520149368150287,1,143,10
-6.61207280334008,2,143,10
-4.252439993718372,1,144,10
-5.1435145202937544,2,144,10
-3.4960756047542345,1,145,10
-4.733124968952359,2,145,10
-3.8524141873614384,1,146,10
-4.408857822363121,2,146,10
-4.149308375502558,1,147,10
-5.55297362298976,2,147,10
-4.152397420635616,1,148,10
-5.148026725025735,2,148,10
-2.9186579179754104,1,149,10
-4.572714803070172,2,149,10
-1.8508927788517813,1,150,10
-3.347924883822403,2,150,10
-3.3491007568640128,1,151,10
-5.997137105062927,2,151,10
-2.265823614878201,1,152,10
-4.172894467910558,2,152,10
-1.7246394423233913,1,153,10
-4.171339798268475,2,153,10
-4.467566185168994,1,154,10
-5.407407733267545,2,154,10
-4.99877885161771,1,155,10
-5.719293367128312,2,155,10
-2.853257154207698,1,156,10
-4.55406293394829,2,156,10
-2.906462119992145,1,157,10
-4.498646836632866,2,157,10
-2.836999634039376,1,158,10
-4.8303305457309325,2,158,10
-3.5391236748715698,1,159,10
-4.8780192215930285,2,159,10
-4.080639793498747,1,160,10
-5.0681428138141005,2,160,10
-3.9753913830565053,1,161,10
-4.307424364479664,2,161,10
-2.9587145821660865,1,162,10
-4.1438899105877525,2,162,10
-1.9932469610820143,1,163,10
-3.7925101730764994,2,163,10
-3.4173067813817077,1,164,10
-5.7639105357140865,2,164,10
-2.2657250409587335,1,165,10
-3.7514992294970972,2,165,10
-1.0494835160995688,1,166,10
-2.0663202439691855,2,166,10
-5.023833201632959,1,167,10
-6.278211745239017,2,167,10
-2.888042184521477,1,168,10
-4.565239030907838,2,168,10
-3.599697093003954,1,169,10
-5.298758113097055,2,169,10
-3.5442840674950578,1,170,10
-5.204921347448294,2,170,10
-3.8942980889302343,1,171,10
-4.467723853962072,2,171,10
-2.665424231223376,1,172,10
-4.214926501960997,2,172,10
-3.912017598460082,1,173,10
-5.594328164766252,2,173,10
-3.5540401073372982,1,174,10
-5.388910505812792,2,174,10
-3.5105784233539787,1,175,10
-4.691647199130036,2,175,10
-2.9487568428755755,1,176,10
-4.7152812099951795,2,176,10
-3.27484401637459,1,177,10
-3.344679558874514,2,177,10
-3.909007460339225,1,178,10
-4.329153037052995,2,178,10
-3.931263915605532,1,179,10
-5.936101472260067,2,179,10
-4.631645167435962,1,180,10
-5.111397359251867,2,180,10
-3.3624771825688144,1,181,10
-4.564867237457168,2,181,10
-4.185449446909817,1,182,10
-5.941274525134796,2,182,10
-4.8601582680910775,1,183,10
-7.029380342635401,2,183,10
-3.985527616851676,1,184,10
-5.273071213564659,2,184,10
-3.173936902992964,1,185,10
-4.668275788338389,2,185,10
-4.47001216654385,1,186,10
-5.006354392724803,2,186,10
-3.8226557009497126,1,187,10
-4.082189965765746,2,187,10
-4.458046855235281,1,188,10
-5.398749043194736,2,188,10
-2.751472100259615,1,189,10
-3.3115906439891325,2,189,10
-2.947948450880214,1,190,10
-4.352082206771735,2,190,10
-3.324399728050186,1,191,10
-5.093680400842196,2,191,10
-4.113744115361898,1,192,10
-6.091628291542735,2,192,10
-4.7148342865266,1,193,10
-5.704068756467845,2,193,10
-2.6546793097606325,1,194,10
-4.415049626137095,2,194,10
-3.3393511629745145,1,195,10
-4.528862262718155,2,195,10
-1.3500705297983528,1,196,10
-3.6500019587873993,2,196,10
-3.4574210634747824,1,197,10
-6.027593427808871,2,197,10
-5.315989675341702,1,198,10
-5.5737615921628265,2,198,10
-2.239585236653242,1,199,10
-3.6784408255881735,2,199,10
-4.566013181023327,1,200,10
-5.411538067799078,2,200,10
-3.2316486187088644,1,201,10
-4.537974067278374,2,201,10
