z,stage,nsim,params
-5.121069693685059,1,1,12
-8.540899934390568,2,1,12
-7.3114735952487075,1,2,12
-9.45854719782582,2,2,12
-6.779879174034859,1,3,12
-9.707103332151915,2,3,12
-7.522123064143706,1,4,12
-9.364823956611971,2,4,12
-6.895953077790237,1,5,12
-10.487186905357234,2,5,12
-6.7087129814801685,1,6,12
-10.103923438970597,2,6,12
-7.735535852977994,1,7,12
-10.095827286246642,2,7,12
-6.275762309185911,1,8,12
-9.968564698035728,2,8,12
-8.992223311603428,1,9,12
-10.89732709855421,2,9,12
-5.824235889293883,1,10,12
-8.321157956632257,2,10,12
-6.694487819363642,1,11,12
-9.29680981174606,2,11,12
-7.525005576243643,1,12,12
-10.006550034814524,2,12,12
-6.899302777214596,1,13,12
-10.422647580460463,2,13,12
-8.530097514156799,1,14,12
-11.624574096597296,2,14,12
-7.627157297803158,1,15,12
-11.212539708039376,2,15,12
-7.1002467334854735,1,16,12
-10.183626602995696,2,16,12
-7.144617493563332,1,17,12
-9.592186617370373,2,17,12
-7.477097504406535,1,18,12
-9.101454502670205,2,18,12
-6.38127176905731,1,19,12
-9.733103108523148,2,19,12
-7.154240188184228,1,20,12
-10.194712033755934,2,20,12
-7.0813652560952995,1,21,12
-9.585360395019737,2,21,12
-7.401342533385378,1,22,12
-10.564386743326601,2,22,12
-6.196814144885134,1,23,12
-10.2642458833247,2,23,12
-6.46686092797595,1,24,12
-9.694096971797942,2,24,12
-9.651304876728272,1,25,12
-12.432283271408254,2,25,12
-6.551514691765704,1,26,12
-8.97898011133886,2,26,12
-7.042152154970199,1,27,12
-10.388559819905137,2,27,12
-6.778856634289379,1,28,12
-9.089461682612674,2,28,12
-5.947361754613327,1,29,12
-9.129200989866149,2,29,12
-5.835170893464303,1,30,12
-9.102364735166383,2,30,12
-6.664530062349839,1,31,12
-10.18119570069844,2,31,12
-6.728028629306525,1,32,12
-10.44395427919992,2,32,12
-6.577480138145892,1,33,12
-9.689088914442316,2,33,12
-6.710934692550181,1,34,12
-9.77407617633216,2,34,12
-6.066024179811219,1,35,12
-8.491542972830517,2,35,12
-5.782616360763211,1,36,12
-8.743079804951371,2,36,12
-6.1013123458997445,1,37,12
-9.110066723553274,2,37,12
-6.8541021045740305,1,38,12
-10.691996168025975,2,38,12
-8.794601669475488,1,39,12
-10.958910738359918,2,39,12
-6.1260236517873965,1,40,12
-8.860018829350329,2,40,12
-6.83094956401824,1,41,12
-9.50155706785205,2,41,12
-7.762981685784275,1,42,12
-9.17287874596413,2,42,12
-6.530860072141343,1,43,12
-8.823562047087396,2,43,12
-6.458169938453729,1,44,12
-9.46670006418038,2,44,12
-7.777272599540362,1,45,12
-11.484260876055307,2,45,12
-8.204254699313376,1,46,12
-11.525854388090787,2,46,12
-7.565920801098856,1,47,12
-10.16805474679043,2,47,12
-7.414610256349421,1,48,12
-10.38208601155334,2,48,12
-6.352120287158863,1,49,12
-10.986105909975036,2,49,12
-7.410484862729936,1,50,12
-9.512877771856253,2,50,12
-7.441444368078615,1,51,12
-10.089194105126243,2,51,12
-6.443756814209126,1,52,12
-9.904309208450751,2,52,12
-6.818045018029628,1,53,12
-10.334037024381526,2,53,12
-7.829439965020807,1,54,12
-9.754135694880452,2,54,12
-7.192046392326845,1,55,12
-10.091621957636256,2,55,12
-7.3823846941682065,1,56,12
-11.269111638099773,2,56,12
-7.182703371342202,1,57,12
-9.109623210271572,2,57,12
-7.444719797147111,1,58,12
-10.43589110654476,2,58,12
-7.410257644962232,1,59,12
-9.92974540321677,2,59,12
-5.5823021651523925,1,60,12
-8.667013779519191,2,60,12
-7.150594614633122,1,61,12
-10.361123967162984,2,61,12
-8.112173363610495,1,62,12
-11.274997073862842,2,62,12
-6.933298745232061,1,63,12
-9.68587888487211,2,63,12
-5.044704125233547,1,64,12
-9.781357825983655,2,64,12
-6.427494153390646,1,65,12
-9.307794107406826,2,65,12
-7.4348636905171706,1,66,12
-10.647791619830222,2,66,12
-6.090002206676301,1,67,12
-9.716611792459238,2,67,12
-8.489640122700472,1,68,12
-10.787463005963009,2,68,12
-7.1205680858519536,1,69,12
-9.554816593926837,2,69,12
-7.908395553199504,1,70,12
-10.095022854141643,2,70,12
-7.568523794291861,1,71,12
-9.26014588717627,2,71,12
-8.32979812629908,1,72,12
-11.343348934537792,2,72,12
-7.03718521771738,1,73,12
-10.7086334881434,2,73,12
-6.445402485219057,1,74,12
-10.473088756872514,2,74,12
-7.760284121904841,1,75,12
-10.965744173212315,2,75,12
