z,stage,nsim,params
-1.2584126774112367,1,1,44
-0.3304390545166001,2,1,44
-0.9567535166218023,3,1,44
-1.0431033723704344,4,1,44
-0.31955786828482996,5,1,44
2.007001600565119,1,2,44
1.2290312964037506,2,2,44
0.2903306868906108,3,2,44
0.1472095439610585,4,2,44
-0.6084919919504774,5,2,44
-2.05046414535376,1,3,44
-0.7242918845959698,2,3,44
-1.0242685268121936,3,3,44
-1.2596023230077977,4,3,44
-1.9826658497179246,5,3,44
0.9892072314770975,1,4,44
0.6629167083259416,2,4,44
0.049901920622495204,3,4,44
0.3237014040772445,4,4,44
0.15530417175575842,5,4,44
-0.5933207921794151,1,5,44
-0.7021406814503998,2,5,44
-0.9225358725085133,3,5,44
-1.0667378625308654,4,5,44
-2.2059847910176873,5,5,44
-0.5096483183371726,1,6,44
-0.10705397359452322,2,6,44
0.11333616200588045,3,6,44
-0.08047680365068083,4,6,44
0.35171139495276504,5,6,44
-1.5471870268636778,1,7,44
-1.3940812184659117,2,7,44
-1.3655217668851267,3,7,44
-1.539928993488363,4,7,44
-1.1694767413895508,5,7,44
0.15767039775280692,1,8,44
-0.5825299943889326,2,8,44
-0.8788869513734302,3,8,44
-0.7844171503376787,4,8,44
-0.944922059130973,5,8,44
-1.265787786260174,1,9,44
-0.8968882927022072,2,9,44
-0.07144734924506718,3,9,44
-0.03322698668971809,4,9,44
-0.875487558997016,5,9,44
-0.8382442673181465,1,10,44
0.3984381121773288,2,10,44
-0.9167468536364266,3,10,44
-0.7421488873279775,4,10,44
-4.155674623823885e-4,5,10,44
-0.26754527782381693,1,11,44
0.17967861982779076,2,11,44
-0.6621667196965262,3,11,44
-0.8073121252638671,4,11,44
-0.6448116057504165,5,11,44
1.775779505817696,1,12,44
0.28384468973696286,2,12,44
1.0281784387482935,3,12,44
1.849445622889306,4,12,44
2.580199382945025,5,12,44
0.1982608833577671,1,13,44
0.969371471897212,2,13,44
0.4866263481145062,3,13,44
-0.187438194357981,4,13,44
0.2071314646680124,5,13,44
-1.7284677932828882,1,14,44
-2.0375924929253264,2,14,44
-1.8324501459982814,3,14,44
-2.5831595836537042,4,14,44
-2.008169284328815,5,14,44
1.1075101145336714,1,15,44
0.6232377135771757,2,15,44
-0.36404582388488554,3,15,44
0.5214930470489071,4,15,44
0.4001477651512028,5,15,44
-0.5515692858516915,1,16,44
-0.9922117058755305,2,16,44
-1.1636771148408565,3,16,44
-1.7645639937781292,4,16,44
-1.8844717361684193,5,16,44
-0.7046705575254386,1,17,44
-0.2955133013592399,2,17,44
-0.038344729598321685,3,17,44
-0.966633279000754,4,17,44
-1.1594026768915435,5,17,44
-1.1736606072147073,1,18,44
0.015948951875645802,2,18,44
-0.22936392889443558,3,18,44
0.5476768707461745,4,18,44
0.29282185103595304,5,18,44
-0.35982213179897393,1,19,44
-0.019779564807710343,2,19,44
0.5716231937204227,3,19,44
0.27391837516646933,4,19,44
0.6735659423719318,5,19,44
0.28431708862162947,1,20,44
0.015664812551093032,2,20,44
0.373373153525709,3,20,44
-0.5239577616624961,4,20,44
-0.06211953305815974,5,20,44
0.0216062196222565,1,21,44
-0.9861519292935487,2,21,44
-0.3326896836568355,3,21,44
-0.919740037921646,4,21,44
-0.40697060366041454,5,21,44
-0.8651835076068272,1,22,44
-1.0074637848816836,2,22,44
-0.829850832810808,3,22,44
0.2557956169441593,4,22,44
0.23202808884717743,5,22,44
1.421653232204752,1,23,44
0.6391815635442469,2,23,44
2.408719031675618,3,23,44
2.1252524595643716,4,23,44
2.102564054512795,5,23,44
1.0505012434633094,1,24,44
1.0672345215310999,2,24,44
1.007472303435811,3,24,44
1.508092475551309,4,24,44
1.4749304056474497,5,24,44
0.010185416608664363,1,25,44
0.255572154887737,2,25,44
-0.3965326360912699,3,25,44
-0.4968589688899157,4,25,44
0.4034137286337171,5,25,44
-0.04455884454214016,1,26,44
0.5509183957640849,2,26,44
0.004347694176869751,3,26,44
1.048893504411046,4,26,44
1.1572339839725239,5,26,44
-0.5773800604841892,1,27,44
-0.03260539466310803,2,27,44
-0.6853387180153634,3,27,44
-1.1534965120347105,4,27,44
-1.1221672327200332,5,27,44
0.8114582647292812,1,28,44
0.925557462783814,2,28,44
-0.07682364108718585,3,28,44
0.8779616985238449,4,28,44
1.0539951811724484,5,28,44
0.3188241117820925,1,29,44
1.1250926307598064,2,29,44
0.4028709608201029,3,29,44
-0.38262685308758515,4,29,44
-0.6839699577781005,5,29,44
-0.6401258793550455,1,30,44
-0.6619558818845577,2,30,44
0.5900533097272204,3,30,44
-0.5825210640954973,4,30,44
-1.4039419509502244,5,30,44
-0.09328067380465907,1,31,44
-0.6333078943017452,2,31,44
0.3646586593293752,3,31,44
0.04856527701784481,4,31,44
0.21543190923022162,5,31,44
-0.4625657320567147,1,32,44
-0.5582785320893221,2,32,44
-0.358290419038579,3,32,44
-0.6295457930945414,4,32,44
-0.7915954920350549,5,32,44
-0.22668744129253618,1,33,44
0.2962215140944042,2,33,44
0.012368651634833748,3,33,44
-0.003996930190117242,4,33,44
-0.9655886686145482,5,33,44
-3.192371509925073,1,34,44
-2.4369818985835594,2,34,44
-3.0401051256821083,3,34,44
-2.125962879750079,4,34,44
-1.557404278313114,5,34,44
0.22198523102922121,1,35,44
-0.686132256914181,2,35,44
-1.8169101077164354,3,35,44
-2.111759051524667,4,35,44
-2.6899215143434936,5,35,44
1.6007505446502488,1,36,44
0.9064311569716127,2,36,44
1.6098532679740207,3,36,44
1.847207797157579,4,36,44
