z,stage,nsim,params
-3.083458840314399,1,1,10
-3.9972132523151482,2,1,10
-3.605772102635486,1,2,10
-5.086254466705662,2,2,10
-2.861984478160381,1,3,10
-3.39380243758712,2,3,10
-3.4463017326446725,1,4,10
-3.979277812022348,2,4,10
-0.5910921895466131,1,5,10
-2.5410326681081954,2,5,10
-1.963157608065939,1,6,10
-2.0862055895246794,2,6,10
-3.761459026463094,1,7,10
-5.217024019661215,2,7,10
-3.6240070729595426,1,8,10
-2.9667935563888803,2,8,10
-2.8389005292474776,1,9,10
-4.7670272435773535,2,9,10
-2.211883945747963,1,10,10
-4.608011001530062,2,10,10
-2.391530639768721,1,11,10
-3.7155229603539017,2,11,10
-2.6549175036906685,1,12,10
-4.27610102029327,2,12,10
-2.5381509911317957,1,13,10
-4.008434119060638,2,13,10
-3.797418722706953,1,14,10
-4.441783280713023,2,14,10
-2.559603285488687,1,15,10
-3.306762877481385,2,15,10
-4.3442155282195625,1,16,10
-4.544866814908073,2,16,10
-3.058452416927818,1,17,10
-5.901651319681858,2,17,10
-3.064084028508463,1,18,10
-5.2844926509132195,2,18,10
-4.226633991548137,1,19,10
-5.54352384761429,2,19,10
-2.496609785606523,1,20,10
-4.578039406917741,2,20,10
-2.259659482503596,1,21,10
-3.0172174394530487,2,21,10
-2.308776328962801,1,22,10
-3.2107800111377736,2,22,10
-1.8258420640466797,1,23,10
-3.3325731553256523,2,23,10
-2.2170719920398563,1,24,10
-4.035574272857057,2,24,10
-3.328397032051575,1,25,10
-4.208679664267671,2,25,10
-3.9935105360836114,1,26,10
-5.74612131686951,2,26,10
-3.7007341627457335,1,27,10
-4.077314860249167,2,27,10
-4.727466267544538,1,28,10
-3.908826620599627,2,28,10
-3.6066935037020826,1,29,10
-5.714600917498819,2,29,10
-3.674737670611164,1,30,10
-5.147197281332116,2,30,10
-2.9619842993659677,1,31,10
-4.095114153530422,2,31,10
-1.8921174409432429,1,32,10
-2.151432517877721,2,32,10
-2.05797328250126,1,33,10
-3.6242492385127463,2,33,10
-1.5711804205756938,1,34,10
-3.380762757165206,2,34,10
-5.088006122388188,1,35,10
-5.722970868987363,2,35,10
-3.6685333885749185,1,36,10
-4.321605390886842,2,36,10
-4.329821496611181,1,37,10
-5.35451951242873,2,37,10
-4.019117591845891,1,38,10
-5.632839385320605,2,38,10
-1.8475954068855918,1,39,10
-3.7225079428597154,2,39,10
-4.284943761952906,1,40,10
-5.080761840126316,2,40,10
-2.0667968994980184,1,41,10
-3.8224605518844874,2,41,10
-2.8078899342713695,1,42,10
-4.331540978572294,2,42,10
-2.254903000882343,1,43,10
-4.56629882184871,2,43,10
-5.026728318161426,1,44,10
-4.905168596463958,2,44,10
-3.798311654508697,1,45,10
-5.191092570330255,2,45,10
-3.5853698580433964,1,46,10
-4.6760990292806435,2,46,10
-2.8037468770238405,1,47,10
-3.9413194777133613,2,47,10
-1.6605898977914129,1,48,10
-2.904232357589298,2,48,10
-3.9145168265225894,1,49,10
-4.647565469158838,2,49,10
-1.2592521999317727,1,50,10
-3.3371858922480873,2,50,10
-2.5023500741879063,1,51,10
-4.304050636071129,2,51,10
-3.135650796163529,1,52,10
-2.6460540783068986,2,52,10
-2.1208894596178953,1,53,10
-2.691605102181216,2,53,10
-3.900556358740002,1,54,10
-5.623249179816098,2,54,10
-3.157698906997238,1,55,10
-3.9578828406325637,2,55,10
-2.8236402955979085,1,56,10
-2.5874436194676846,2,56,10
-2.245689395579431,1,57,10
-4.051127264917495,2,57,10
-3.543330219902657,1,58,10
-4.698969353537801,2,58,10
-3.1339165372629556,1,59,10
-4.1708483183407115,2,59,10
-3.8393599411637367,1,60,10
-4.932034560744234,2,60,10
-1.5248542427537302,1,61,10
-2.8884554887855587,2,61,10
-3.349903176264467,1,62,10
-5.364100460949249,2,62,10
-2.304972120495199,1,63,10
-4.148603165666324,2,63,10
-2.711250888453757,1,64,10
-3.4434095889967633,2,64,10
-1.992431202099077,1,65,10
-3.148048119205061,2,65,10
-1.5689605169706167,1,66,10
-3.155255402826835,2,66,10
-3.000093158516778,1,67,10
-5.176901943793036,2,67,10
-2.0514559602110203,1,68,10
-2.8415142458111733,2,68,10
-2.5023764182906207,1,69,10
-2.60383680482289,2,69,10
-0.8964088328655607,1,70,10
-3.6659297346928907,2,70,10
-3.352614033901254,1,71,10
-5.732460518168471,2,71,10
-2.3257447020619275,1,72,10
-3.4846648299099647,2,72,10
-3.0211510710602116,1,73,10
-4.686509256313628,2,73,10
-3.1763803651690896,1,74,10
-4.344250813255714,2,74,10
-1.4439612197167708,1,75,10
-2.0667627883412685,2,75,10
-1.6461204100282087,1,76,10
-3.7646135291045533,2,76,10
-1.8508751265212535,1,77,10
-4.855807929496236,2,77,10
-3.9643153541502416,1,78,10
-4.936181987141099,2,78,10
-2.198662488906761,1,79,10
-4.050597387622836,2,79,10
-2.9149827527956487,1,80,10
-3.1887582212674523,2,80,10
-1.4450963965521046,1,81,10
-3.325289918750293,2,81,10
-1.198244943129163,1,82,10
-3.264671316025874,2,82,10
-1.6182999538027352,1,83,10
-3.6211421600748044,2,83,10
-2.030038877452442,1,84,10
-2.815716386865012,2,84,10
-2.6356916341253185,1,85,10
-3.1372338027340483,2,85,10
-2.5125656640418077,1,86,10
-2.620966183860469,2,86,10
-3.841801600310614,1,87,10
-4.728133366460046,2,87,10
-2.7529413263158626,1,88,10
-5.011928516189821,2,88,10
-2.042230560485976,1,89,10
-2.9051391645132276,2,89,10
-0.9085025509753736,1,90,10
-2.6082174538515224,2,90,10
-3.0309597278086047,1,91,10
-3.2443719349371203,2,91,10
-3.0449582440295586,1,92,10
-4.302385516577109,2,92,10
-2.969476029458286,1,93,10
-3.833995217984525,2,93,10
-1.6201052189490985,1,94,10
-3.9173885656597345,2,94,10
-3.46170684559769,1,95,10
-3.8878858440474993,2,95,10
-3.3645327234161764,1,96,10
-3.6625498039434365,2,96,10
-4.356259013758839,1,97,10
-5.075655194465172,2,97,10
-4.186095824276314,1,98,10
-4.888738847497676,2,98,10
-3.4684793847806175,1,99,10
-3.5318393992733372,2,99,10
-3.614001120332679,1,100,10
-4.666751599189649,2,100,10
-2.473281894975733,1,101,10
-4.474894511515478,2,101,10
-1.9873873782386642,1,102,10
-4.084754105321299,2,102,10
-3.747348517359865,1,103,10
-4.3241537145976885,2,103,10
-1.2491752540385317,1,104,10
-2.196943886346992,2,104,10
-3.69721257475188,1,105,10
-4.167828289596002,2,105,10
-3.036501818358703,1,106,10
-4.336192399608587,2,106,10
-3.094506497926805,1,107,10
-3.968458333785537,2,107,10
-2.940410911479065,1,108,10
-4.116693724657579,2,108,10
-2.421921343512894,1,109,10
-5.016953532411884,2,109,10
-2.8303454802884898,1,110,10
-4.2970932761902905,2,110,10
-4.011988437427981,1,111,10
-5.1367931537033895,2,111,10
-0.5081757840168536,1,112,10
-1.4620071254892264,2,112,10
-4.443661297426186,1,113,10
-5.473605847666201,2,113,10
-4.648868652806391,1,114,10
-5.0047912045917196,2,114,10
-5.177632300262456,1,115,10
-5.059337973025858,2,115,10
