z,stage,nsim,params
-2.8507493307447604,1,1,9
-2.8743226856067587,2,1,9
-2.8617789701459624,1,2,9
-2.1484187189102975,2,2,9
-0.9941591416787938,1,3,9
-1.4252256128877911,2,3,9
-2.441809983565185,1,4,9
-1.4627928092638687,2,4,9
-1.5442602033434452,1,5,9
-2.5519184230583214,2,5,9
-1.4636906777571936,1,6,9
-3.180990661259192,2,6,9
-1.4929335053880637,1,7,9
-2.964957608151704,2,7,9
-8.969620564194551,1,8,9
-1.438879545390064,2,8,9
-3.0527365289075763,1,9,9
-639.6962451548696,2,9,9
-2.4204191168883677,1,10,9
-2.9214088413942525,2,10,9
-3.0579775567335883,1,11,9
-2.9969892864265555,2,11,9
-2.7086782916403678,1,12,9
-1.8191431159494207,2,12,9
-2.35410813329668,1,13,9
-431.47213510890674,2,13,9
-0.6276489662078255,1,14,9
-2.240814635331933,2,14,9
-1.0026792146630543,1,15,9
-1.665417816773632,2,15,9
-4.093884516900146,1,16,9
-4.770453201904084,2,16,9
-0.6173453855276834,1,17,9
-0.6911590303644185,2,17,9
-1.7007825324363754,1,18,9
-2.4876036870816627,2,18,9
-0.8660314284293286,1,19,9
-1.883195975167147,2,19,9
-1.197862878711067,1,20,9
-1.8194633811171428,2,20,9
-360.9756728527482,1,21,9
-2.630282439172889,2,21,9
-1.3344719321628125,1,22,9
-320.63344818476236,2,22,9
-2.1527533648038824,1,23,9
-379.14039494997263,2,23,9
-1.2903624553044148,1,24,9
-1.6117909754992743,2,24,9
-0.039278623059475666,1,25,9
-1.504017978000511,2,25,9
-2.2815121917077343,1,26,9
-2.939749772147114,2,26,9
-1.1822591779516642,1,27,9
-3.1956023988379885,2,27,9
-1.5929582409180172,1,28,9
-2.2467775825209744,2,28,9
-1.9334465310512663,1,29,9
-3.0181297634462645,2,29,9
-354.6141241031694,1,30,9
-2.261649997051655,2,30,9
-1.818037973586741,1,31,9
-292.47855140507676,2,31,9
-362.3656642749818,1,32,9
-419.1259315170338,2,32,9
-259.29344645281583,1,33,9
-1.9759455326951323,2,33,9
-2.3391038643872264,1,34,9
-510.83102118203647,2,34,9
-1.0273474861119714,1,35,9
-1.8553944763020418,2,35,9
-2.65080841874682,1,36,9
-2.899358584858739,2,36,9
-3.370838091719817,1,37,9
-3.0842547233381126,2,37,9
-279.6957756090666,1,38,9
-3.217709363248677,2,38,9
-1.8645630153267363,1,39,9
-387.5257835325877,2,39,9
-2.795967999978483,1,40,9
-459.5795636512516,2,40,9
-3.625783174412884,1,41,9
-4.011022595685351,2,41,9
-1.1420452681345152,1,42,9
