z,stage,nsim,params
-3.5280921326690105,1,1,5
-4.009324766631422,2,1,5
-698.9317057121431,1,2,5
-2.2652449874650493,2,2,5
-2.7639758508318892,1,3,5
-4.337595011787842,2,3,5
-1.584647886564994,1,4,5
-1.9303681842070854,2,4,5
-1.7983322436224753,1,5,5
-2.576998317242148,2,5,5
-2.66779634768787,1,6,5
-3.0113883241705985,2,6,5
-1.2427474281683737,1,7,5
-475.57186477375524,2,7,5
-0.2961220143339653,1,8,5
-2.3860992675243278,2,8,5
-1.6490544311591213,1,9,5
-2.561420273609791,2,9,5
-3.57187869881723,1,10,5
-4.820271804101594,2,10,5
-2.3276339353113125,1,11,5
-2.614478622874831,2,11,5
-2.059795335269027,1,12,5
-2.683944692851437,2,12,5
-1.8035093484110651,1,13,5
-2.453910797260506,2,13,5
-1.9620353841037925,1,14,5
-2.61520499136555,2,14,5
-304.7871195888136,1,15,5
-3.357652502830995,2,15,5
-2.5564599498502276,1,16,5
-2.7534693839094166,2,16,5
-1.976358396375428,1,17,5
-633.6094986185624,2,17,5
-3.2376707820666675,1,18,5
-3.913933134623195,2,18,5
-1.9239140740283525,1,19,5
-3.374437909139932,2,19,5
-1.8137334545340242,1,20,5
-3.108903874729882,2,20,5
-251.42148261665895,1,21,5
-1.8257304422634753,2,21,5
-1.4571481462799913,1,22,5
-720.5465114105771,2,22,5
-242.43087792593477,1,23,5
-4.292350932144797,2,23,5
-1.790847790953891,1,24,5
-2.243096693023516,2,24,5
-1.520276838616613,1,25,5
-648.5736112123469,2,25,5
-2.2865290333093,1,26,5
-4.228056783290724,2,26,5
-1.561181348971568,1,27,5
-2.949786587071903,2,27,5
-1.2070440626144732,1,28,5
-3.0176573690702773,2,28,5
-1.59908217802209,1,29,5
-3.3686627442492996,2,29,5
-210.22147563355347,1,30,5
-1.4797441826342734,2,30,5
-1.4907039708314995,1,31,5
-2.575573919806972,2,31,5
-0.795158560212391,1,32,5
-1.590230560380288,2,32,5
-2.2850732386987893,1,33,5
-3.614414457092741,2,33,5
-2.7618672419067503,1,34,5
-2.4079810923019584,2,34,5
-1614.0588397632198,1,35,5
-4.34059001118626,2,35,5
-3.264000105826906,1,36,5
-3.1070211741688167,2,36,5
-1.7920164183300047,1,37,5
-590.1721889087734,2,37,5
-2.7464248441616657,1,38,5
-2.9295926349202066,2,38,5
-2.6703177187096077,1,39,5
-2.848086164834074,2,39,5
-2.7389336118599954,1,40,5
-3.469935760587879,2,40,5
-2.802527457603365,1,41,5
-3.7927959812041263,2,41,5
-3.085819986529404,1,42,5
-4.824755947287701,2,42,5
-1.4681005613509641,1,43,5
-2.0416812413772853,2,43,5
-2.8061276311794265,1,44,5
-2.851798364288534,2,44,5
-328.11141667367093,1,45,5
-3.23977911729025,2,45,5
