z,stage,nsim,params
-1.5168893016110656,1,1,16
-2.488959303902864,2,1,16
-2.8944602084708286,1,2,16
-3.322118766538837,2,2,16
-1.078912702150811,1,3,16
-2.6086921416001596,2,3,16
-2.9484467590616488,1,4,16
-3.2600441854402704,2,4,16
-3.9244765209465995,1,5,16
-4.555410218775269,2,5,16
-2.9145748848267283,1,6,16
-4.956524122536013,2,6,16
-1.4683093663043325,1,7,16
-2.650835451217558,2,7,16
-2.4993549032331095,1,8,16
-4.804442779953736,2,8,16
-4.553875787653196,1,9,16
-4.283354329018445,2,9,16
-2.7523327781024562,1,10,16
-3.1882359183420403,2,10,16
-1.5273756352745855,1,11,16
-2.3924822018131486,2,11,16
-3.519537470213206,1,12,16
-4.911954605061227,2,12,16
-1.9906736758960344,1,13,16
-4.066728977201196,2,13,16
-3.975361446176152,1,14,16
-4.657687362666576,2,14,16
-3.3310726161386355,1,15,16
-4.706282011736967,2,15,16
-1.353639653699332,1,16,16
-3.6879644567094427,2,16,16
-1.167405999735044,1,17,16
-3.345521861995236,2,17,16
-2.6703303878370956,1,18,16
-1.9933500791308951,2,18,16
-2.1706277447805764,1,19,16
-3.332019161736827,2,19,16
-3.570685498361173,1,20,16
-4.640306220656218,2,20,16
-2.462165608150225,1,21,16
-3.4920276556174823,2,21,16
-2.262169917287036,1,22,16
-2.8415979593771836,2,22,16
-2.0758076103799405,1,23,16
-2.7548389550178634,2,23,16
-1.6995943647701177,1,24,16
-3.6692270301016396,2,24,16
-3.5536860684720173,1,25,16
-4.36400664277011,2,25,16
-2.978755455688738,1,26,16
-3.6343607465455023,2,26,16
-1.8456424513034055,1,27,16
-2.7449246396627536,2,27,16
-3.609072314310221,1,28,16
-4.138822352937953,2,28,16
-0.9017376028573963,1,29,16
-1.8519887600129554,2,29,16
-1.7771397662475354,1,30,16
-3.159731337031046,2,30,16
-0.822521664489897,1,31,16
-3.4599571089602073,2,31,16
-2.5291700108926856,1,32,16
-4.237519499714858,2,32,16
-2.5822320796955402,1,33,16
-4.633300276235708,2,33,16
-1.5452622340867035,1,34,16
-3.0003753021816966,2,34,16
-2.414319685935368,1,35,16
-2.7727703515484086,2,35,16
-2.657687154984692,1,36,16
-3.9595939224715373,2,36,16
-1.9257489930624394,1,37,16
-2.5471729355316035,2,37,16
-3.918906537421731,1,38,16
-4.399768016322364,2,38,16
-2.0657188069593033,1,39,16
-1.8048953465575712,2,39,16
-0.5663978252799973,1,40,16
-2.1018290394675248,2,40,16
-1.5410164481919664,1,41,16
-2.4383791880498564,2,41,16
-1.998599323059601,1,42,16
-2.7696013203114354,2,42,16
-2.378408240499085,1,43,16
-4.220003684097398,2,43,16
-0.7146981557274849,1,44,16
-2.0558140533075178,2,44,16
-3.157798971756347,1,45,16
-2.7416933667385894,2,45,16
-2.4829095519966744,1,46,16
-2.714591678496703,2,46,16
-2.2252218293309904,1,47,16
-3.9334598903861107,2,47,16
-4.157247891196706,1,48,16
-5.356765439301607,2,48,16
-0.8431127609306414,1,49,16
-4.218780840581802,2,49,16
-2.0221698975778377,1,50,16
-2.9079048975012842,2,50,16
-2.825458238037376,1,51,16
-4.762118200359852,2,51,16
-2.114808072337842,1,52,16
-4.224814074003317,2,52,16
-2.607884726280575,1,53,16
-4.17842847015698,2,53,16
-2.83415650385775,1,54,16
-2.925061836675487,2,54,16
-1.0500233031081236,1,55,16
-2.549323034028573,2,55,16
-3.2186235844526347,1,56,16
-4.119946354725958,2,56,16
-4.499552572259016,1,57,16
-4.891999536944208,2,57,16
-4.403866660944035,1,58,16
-4.4675904658956895,2,58,16
-3.2398388622586496,1,59,16
-3.154846056236633,2,59,16
-1.864712724112142,1,60,16
-3.3524915897221774,2,60,16
-3.337958465877304,1,61,16
-4.170740828825183,2,61,16
-2.680367268583239,1,62,16
-4.269404903602184,2,62,16
-3.2506820566931203,1,63,16
-3.7824233428420744,2,63,16
-2.8339027782296617,1,64,16
-4.104216356642826,2,64,16
-2.3590625137776473,1,65,16
-2.5771713439924846,2,65,16
-2.7468534348629823,1,66,16
-3.7420756598982736,2,66,16
-3.132915940096166,1,67,16
-4.543728525417493,2,67,16
-2.539058082290955,1,68,16
-4.193637627377979,2,68,16
-3.018954181135824,1,69,16
-4.0933394122079685,2,69,16
-3.0605179716255475,1,70,16
-3.1178899614700306,2,70,16
-3.399285035120818,1,71,16
-3.5179061042496445,2,71,16
-4.222610103435993,1,72,16
-4.7761582242793255,2,72,16
-3.440301447199348,1,73,16
-4.73748928732314,2,73,16
-3.4650537197651428,1,74,16
-3.3702556012788416,2,74,16
-2.9962468046413524,1,75,16
-3.8357045809196846,2,75,16
-4.525088508818111,1,76,16
-5.038537711435497,2,76,16
-4.258578185432533,1,77,16
-4.373289029323298,2,77,16
-3.5842924419908764,1,78,16
-3.4660504023554495,2,78,16
-3.250308475875842,1,79,16
-4.196790307966638,2,79,16
-2.526868791003975,1,80,16
-1.954690057533063,2,80,16
-2.421676989295149,1,81,16
-4.052380995482099,2,81,16
-4.283652772640581,1,82,16
-4.878473462875703,2,82,16
-3.2751693546453615,1,83,16
-4.727839941556227,2,83,16
-2.8576131629216457,1,84,16
-3.8976281745674357,2,84,16
-3.946074646176956,1,85,16
-4.420157145001742,2,85,16
-2.8035673579742237,1,86,16
-3.7846716046913578,2,86,16
-2.532661890373547,1,87,16
-4.24491307083918,2,87,16
-2.212530645472539,1,88,16
-2.435871402420967,2,88,16
-2.97546650184604,1,89,16
-3.96375692811294,2,89,16
-3.6972304061655863,1,90,16
-6.059551244779337,2,90,16
-0.5216630452989821,1,91,16
-1.8260719641729366,2,91,16
-1.5885101657658116,1,92,16
-2.4514395508448823,2,92,16
-2.937192642041644,1,93,16
-4.776504035598828,2,93,16
-1.9334298552877922,1,94,16
-3.8644657404822005,2,94,16
-2.7353157665291374,1,95,16
-4.717991497420732,2,95,16
-3.4329204767059007,1,96,16
-4.955612395791077,2,96,16
-0.41284804909058204,1,97,16
-2.5022627116017007,2,97,16
-3.5423392613956546,1,98,16
-3.96397150580761,2,98,16
-3.460701751141087,1,99,16
-4.218382851394848,2,99,16
-2.6866818778585113,1,100,16
-4.340604241156961,2,100,16
-2.0572830933320336,1,101,16
-2.857792953690374,2,101,16
-3.608859479827695,1,102,16
-3.2298128524493217,2,102,16
-2.9343458681355883,1,103,16
-3.3538658836075244,2,103,16
-2.413236221489386,1,104,16
-3.5268919265186964,2,104,16
-2.0836571099032204,1,105,16
-4.695694761591645,2,105,16
-3.1706776165772257,1,106,16
-3.3470422191964304,2,106,16
-2.8273414852363605,1,107,16
-4.45679779746218,2,107,16
-2.9280794076954746,1,108,16
-4.108691600447205,2,108,16
-2.6241089902792023,1,109,16
-2.8358181693422813,2,109,16
-2.064470450132138,1,110,16
-3.2397039870201003,2,110,16
-4.216227027392637,1,111,16
-4.8669169902005835,2,111,16
-2.8568244196772175,1,112,16
-4.280981674170516,2,112,16
-2.73866260882947,1,113,16
-2.773382172993706,2,113,16
-3.341731261360824,1,114,16
-4.980147460973111,2,114,16
-0.9338953006469011,1,115,16
-2.331680185365453,2,115,16
-2.8089661912577455,1,116,16
-4.535695483074413,2,116,16
-1.6835440782711117,1,117,16
-2.7246965145433784,2,117,16
-4.983979197384616,1,118,16
-5.4962615133612305,2,118,16
-2.0429211128846188,1,119,16
-2.41365637068827,2,119,16
-4.04251819137702,1,120,16
-5.056929380646244,2,120,16
-3.8914435676272285,1,121,16
-5.221275924932452,2,121,16
-3.5185369663107227,1,122,16
-4.5136491380899235,2,122,16
-0.39618386631789027,1,123,16
-1.9057998882431357,2,123,16
0.1513655572509575,1,124,16
-1.6640060854172622,2,124,16
-1.543050224082091,1,125,16
-4.168393643622209,2,125,16
-2.6449723569119192,1,126,16
-2.989484340860593,2,126,16
-2.608268624747645,1,127,16
-4.176321363572721,2,127,16
-4.506994366670503,1,128,16
-4.2725712676997585,2,128,16
-2.428204190966221,1,129,16
-4.36520436042457,2,129,16
-2.93829805607511,1,130,16
-4.344826439980825,2,130,16
-2.801850581439109,1,131,16
-4.326538681442295,2,131,16
-1.9406981691893193,1,132,16
-2.8772112302464907,2,132,16
-3.0812113979423943,1,133,16
-3.690019004316562,2,133,16
-3.685771243072617,1,134,16
-4.125130601099465,2,134,16
-3.4479282817756096,1,135,16
-3.6689129877190427,2,135,16
-0.8505074323669121,1,136,16
-0.5424370938219989,2,136,16
-2.2946184301941512,1,137,16
-4.599765628384042,2,137,16
-2.2613247861087875,1,138,16
-4.034117923796504,2,138,16
-4.2729407293894655,1,139,16
-3.0275995184023015,2,139,16
-1.4066853328420104,1,140,16
-3.36913517177524,2,140,16
-3.2670183766933674,1,141,16
-2.510717808166192,2,141,16
-3.5725829197663885,1,142,16
-5.375218331925458,2,142,16
-3.9874744749053805,1,143,16
-5.375992059960308,2,143,16
-3.701039732168673,1,144,16
-4.6956592671502575,2,144,16
-2.7597280780716638,1,145,16
-3.8477482150625626,2,145,16
-2.068555261382787,1,146,16
-3.114976047202046,2,146,16
-1.2998350057783143,1,147,16
-3.2962141384001833,2,147,16
-3.1584631263785363,1,148,16
-3.729360321701608,2,148,16
-3.2261044554557627,1,149,16
-4.408577102337551,2,149,16
-2.833874077930744,1,150,16
-3.27856550401001,2,150,16
-2.4483898061056943,1,151,16
-4.138994672664155,2,151,16
-2.9502242328278743,1,152,16
-3.8144772955616686,2,152,16
-1.5424964972768516,1,153,16
-3.4359272138994177,2,153,16
-3.1257457912623234,1,154,16
-4.901924584938525,2,154,16
-3.5687209293756963,1,155,16
-4.326431419239262,2,155,16
-2.3994072383266936,1,156,16
-4.600684764125448,2,156,16
-2.20053162272435,1,157,16
-2.3385914255577074,2,157,16
-2.042860203079494,1,158,16
-2.48108154097355,2,158,16
-3.301499051134231,1,159,16
-4.619845172122792,2,159,16
-4.016309424373862,1,160,16
-6.176060413171241,2,160,16
-3.4498337161832797,1,161,16
-3.6196631905263814,2,161,16
-2.781800204625754,1,162,16
-4.458686506009882,2,162,16
-0.8724335619936949,1,163,16
-2.2730088618584845,2,163,16
-1.8411384138460825,1,164,16
-3.734693772657112,2,164,16
-0.41612388101976877,1,165,16
-1.5025362269466003,2,165,16
-1.2263223763110827,1,166,16
-1.776337722379805,2,166,16
-3.3856152067987497,1,167,16
-4.974092022154954,2,167,16
-3.6688342273433463,1,168,16
-4.237232977920892,2,168,16
-1.6829971760706688,1,169,16
-2.8735171028534188,2,169,16
-2.837907207896384,1,170,16
-4.132671478073836,2,170,16
-3.424184718577376,1,171,16
-3.3149287625357045,2,171,16
-3.09433520870157,1,172,16
-3.9834438473866207,2,172,16
-4.71105695116963,1,173,16
-5.377083725951549,2,173,16
-2.5410447168747465,1,174,16
-3.447673003804742,2,174,16
-3.7741759745820715,1,175,16
-5.582768008463749,2,175,16
-1.4458141445618193,1,176,16
-3.140622116931747,2,176,16
-2.7988934868408952,1,177,16
-3.320154881096292,2,177,16
-3.1681284529742038,1,178,16
-2.895541836006993,2,178,16
-1.9226395637528806,1,179,16
-4.300916276429362,2,179,16
-4.635835709450433,1,180,16
-5.4400107958421895,2,180,16
-1.5663112063386702,1,181,16
-2.399901647097872,2,181,16
-4.07946979424881,1,182,16
-5.479405932012735,2,182,16
-4.545895933118038,1,183,16
-5.2800196626085825,2,183,16
-3.0798004873057505,1,184,16
-3.7384869010345874,2,184,16
-2.272140770801879,1,185,16
-4.798159551367176,2,185,16
-3.1777076448219708,1,186,16
-3.151089037092022,2,186,16
-3.9178662153875634,1,187,16
-3.4751831822452273,2,187,16
-4.4710191138457684,1,188,16
-4.451342898842401,2,188,16
-2.481385644718005,1,189,16
-3.2538113334307486,2,189,16
-2.9348408723312684,1,190,16
-3.0691586950326624,2,190,16
-2.132356927787818,1,191,16
-3.291581484143506,2,191,16
-2.663491882451125,1,192,16
-4.156952021334341,2,192,16
-4.122742592938974,1,193,16
-5.472828684281575,2,193,16
-1.533188997866658,1,194,16
-2.111455723095617,2,194,16
-3.108417236175268,1,195,16
-3.4292620204050057,2,195,16
-0.4354381007805005,1,196,16
-2.402630156922883,2,196,16
-4.084281868444068,1,197,16
-5.795416378737777,2,197,16
-4.446377265974812,1,198,16
-4.972477250689673,2,198,16
-1.7204264693046396,1,199,16
-2.2393146257370367,2,199,16
-3.0032665003228294,1,200,16
-3.0271525851156174,2,200,16
-2.317440680350414,1,201,16
-2.549341246147179,2,201,16
-3.555806399933673,1,202,16
-3.526022247439603,2,202,16
-3.6487253078112785,1,203,16
-3.2864443936903545,2,203,16
-2.7615930982002688,1,204,16
-3.7366759709462998,2,204,16
-4.303756099546517,1,205,16
-5.513848407789963,2,205,16
-3.0348408178241995,1,206,16
-4.730971836397488,2,206,16
-2.1744017146412604,1,207,16
-1.8655397140836365,2,207,16
-2.9373786024660387,1,208,16
-4.409001473853507,2,208,16
-2.9957942972544647,1,209,16
-2.6430261950210467,2,209,16
-4.053651057314577,1,210,16
-4.574013435471997,2,210,16
-1.9621697593163714,1,211,16
-3.44760827263151,2,211,16
-4.751576360518418,1,212,16
-4.886668388214671,2,212,16
-2.385208391361961,1,213,16
-4.6173233210714155,2,213,16
-3.92403935534045,1,214,16
-5.193036184546078,2,214,16
-1.4785795940560265,1,215,16
-2.191033792385043,2,215,16
-0.29328748996892773,1,216,16
-1.77686959086983,2,216,16
-1.9413936536892535,1,217,16
-3.25496321061247,2,217,16
-1.2765748547723634,1,218,16
-3.4057021789653072,2,218,16
-2.0378373085017683,1,219,16
-2.977850308837147,2,219,16
-2.1204758260952272,1,220,16
-3.35690142611227,2,220,16
-1.661354395854455,1,221,16
-2.517104190695346,2,221,16
-3.0652495760813085,1,222,16
-4.832874393213024,2,222,16
-3.1512268678611037,1,223,16
-3.6689586237858265,2,223,16
-3.5651586226365617,1,224,16
-4.610183186411331,2,224,16
-1.71270925125726,1,225,16
-2.3877072583522825,2,225,16
-2.0489736978421234,1,226,16
-3.1812257105148842,2,226,16
-2.998299548603768,1,227,16
-2.935262496806425,2,227,16
-3.2288660555396302,1,228,16
-3.9569566145777957,2,228,16
-3.3242620526564206,1,229,16
-4.569199784210848,2,229,16
-2.8384062628944235,1,230,16
-3.273183444371,2,230,16
-2.893544184510444,1,231,16
-4.134634629950203,2,231,16
-3.5018634274113665,1,232,16
-3.886029143943701,2,232,16
-2.4273273165709077,1,233,16
-3.7552574805151164,2,233,16
-1.706009976060244,1,234,16
-2.4758287236364804,2,234,16
-3.105644160633882,1,235,16
-3.9213532288646964,2,235,16
